eis_poll_nei17,county,district,emission_quant_fy22,emission_quant_fy23,emission_quant_diff_fy23_fy22,emission_quant_perdiff_fy23_fy22,road_type_id,sut_fueltype_lab,vmt_mix_perdiff_fy23_fy22,vmt_fy22,vmt_fy23,vmt_mix_fy22_13_19,vmt_mix_fy23_13_21,emission_rate_calc_gm,emission_quant_fy22_gm,emission_quant_fy23_gm,emission_quant_diff_fy23_fy22_gm,vmt_diff_fy23_fy22
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,MH_Gas,-6.83,11853.26,11043.16,0.1,0.09,2.33,75.69,70.52,-5.17,-810.1
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,SULhT_Diesel,-6.83,14428.66,13442.55,0.12,0.11,1.63,64.54,60.13,-4.41,-986.11
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,SUShT_Diesel,-6.83,386922.72,360478.87,3.16,2.94,1.77,1874.85,1746.72,-128.14,-26443.86
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,RT_Gas,-6.83,126.63,117.97,0.0,0.0,4.06,1.41,1.31,-0.1,-8.65
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,SUShT_Gas,-6.83,123949.57,115478.36,1.01,0.94,0.14,48.85,45.51,-3.34,-8471.21
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,2,MC_Gas,-8.7,345102.67,315089.08,0.18,0.16,0.78,733.26,669.49,-63.77,-30013.59
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,MC_Gas,-9.23,49000.34,44475.52,0.24,0.22,0.78,104.22,94.6,-9.62,-4524.82
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,3,OBus_Diesel,-11.72,28249.4,24938.68,0.08,0.07,5.31,410.79,362.65,-48.14,-3310.72
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,3,SBus_Gas,-11.72,348.53,307.69,0.0,0.0,1.3,1.24,1.09,-0.14,-40.85
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,3,SBus_Diesel,-11.72,18835.46,16628.02,0.05,0.05,2.77,142.89,126.15,-16.75,-2207.44
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,3,TBus_Diesel,-11.72,9013.28,7956.96,0.03,0.02,3.26,80.62,71.17,-9.45,-1056.32
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,3,MC_Gas,-12.34,107362.0,94110.94,0.3,0.26,0.69,203.05,177.98,-25.06,-13251.05
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,2,TBus_Diesel,-13.0,66584.97,57928.63,0.03,0.03,2.82,514.67,447.76,-66.91,-8656.34
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,2,OBus_Diesel,-13.0,212526.18,184896.84,0.11,0.1,5.07,2954.18,2570.12,-384.06,-27629.34
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,2,SBus_Gas,-13.0,2255.35,1962.14,0.0,0.0,1.29,7.97,6.93,-1.04,-293.2
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,2,SBus_Diesel,-13.0,121883.23,106037.87,0.06,0.05,2.42,809.11,703.92,-105.19,-15845.36
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,TBus_Diesel,-18.96,7117.03,5767.79,0.03,0.03,2.82,54.92,44.5,-10.41,-1349.24
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,OBus_Diesel,-18.96,18055.36,14632.45,0.09,0.07,5.05,249.88,202.51,-47.37,-3422.91
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,SBus_Gas,-18.96,172.4,139.72,0.0,0.0,1.28,0.61,0.49,-0.11,-32.68
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,SBus_Diesel,-18.96,9316.83,7550.56,0.05,0.04,2.42,61.69,49.99,-11.69,-1766.27
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,CLhT_Diesel,-21.83,200567.69,156792.43,1.64,1.28,6.01,3302.0,2581.32,-720.68,-43775.26
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,CShT_Diesel,-21.83,600545.97,469472.74,4.9,3.83,4.99,8217.51,6423.98,-1793.53,-131073.23
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,5,CShT_Gas,-21.83,78.95,61.72,0.0,0.0,0.65,0.14,0.11,-0.03,-17.23
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,CShT_Diesel,-23.25,1737049.14,1333125.41,8.49,6.51,3.58,17041.71,13078.92,-3962.78,-403923.72
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,CShT_Gas,-23.25,228.35,175.25,0.0,0.0,0.78,0.49,0.38,-0.11,-53.1
NOX,Mitchell,Abilene,1.184807506819496,1.1687334161797194,-0.016074090639776717,-1.3566837268718948,4,CLhT_Diesel,-23.25,2988409.72,2293501.58,14.6,11.2,4.49,36775.24,28223.73,-8551.51,-694908.13
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,CShT_Gas,52.92,2020.99,3090.47,0.0,0.0,0.72,3.99,6.11,2.11,1069.48
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,CShT_Diesel,52.92,15373904.81,23509527.63,1.41,2.15,4.84,204061.38,312047.38,107986.0,8135622.82
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,CLhT_Diesel,52.92,5134508.69,7851608.0,0.47,0.72,5.58,78519.08,120070.11,41551.03,2717099.31
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,RT_Diesel,26.24,250388.62,316081.85,0.02,0.03,5.7,3912.36,4938.83,1026.47,65693.23
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,SULhT_Gas,26.24,231083.3,291711.49,0.02,0.03,0.14,86.16,108.77,22.61,60628.19
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,MH_Diesel,26.24,350404.27,442338.12,0.03,0.04,6.39,6130.56,7739.01,1608.45,91933.85
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,MH_Gas,26.24,638446.55,805952.63,0.06,0.07,2.21,3858.86,4871.29,1012.43,167506.08
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,SULhT_Diesel,26.24,777164.3,981065.07,0.07,0.09,1.52,3245.29,4096.74,851.45,203900.77
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,SUShT_Gas,26.24,6676237.43,8427849.01,0.61,0.77,0.18,3238.81,4088.57,849.75,1751611.58
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,RT_Gas,26.24,6820.35,8609.77,0.0,0.0,3.8,70.94,89.55,18.61,1789.42
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,SUShT_Diesel,26.24,20840636.57,26308491.91,1.91,2.41,1.91,109144.62,137780.36,28635.74,5467855.34
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,MC_Gas,17.75,1159466.22,1365228.28,0.22,0.26,0.65,2049.98,2413.77,363.79,205762.06
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,SULhT_Diesel,15.82,3169732.07,3671289.98,0.39,0.46,0.79,6824.85,7904.77,1079.92,501557.91
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,SUShT_Diesel,15.82,17294841.85,20031465.79,2.15,2.49,1.03,48937.4,56680.93,7743.54,2736623.95
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,RT_Gas,15.82,6832.7,7913.87,0.0,0.0,3.57,66.83,77.41,10.58,1081.16
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,SUShT_Gas,15.82,5540352.38,6417021.92,0.69,0.8,0.17,2615.42,3029.27,413.85,876669.54
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,MH_Gas,15.82,547127.28,633701.16,0.07,0.08,2.1,3154.67,3653.84,499.17,86573.88
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,SULhT_Gas,15.82,942493.31,1091627.36,0.12,0.14,0.13,330.22,382.47,52.25,149134.05
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,MH_Diesel,15.82,300284.71,347799.82,0.04,0.04,4.3,3533.91,4093.1,559.18,47515.11
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,RT_Diesel,15.82,250842.1,290533.73,0.03,0.04,4.19,2877.99,3333.39,455.39,39691.63
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,PT_Diesel,13.26,5610701.0,6354761.95,0.7,0.79,1.18,18195.87,20608.91,2413.04,744060.95
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,LCT_Gas,13.26,18351288.66,20784937.73,2.28,2.59,0.43,21682.21,24557.59,2875.38,2433649.07
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,PT_Gas,13.26,131596830.22,149048493.12,16.38,18.55,0.36,130680.55,148010.7,17330.15,17451662.9
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,LCT_Diesel,13.26,1317490.56,1492209.06,0.16,0.19,1.72,6206.45,7029.52,823.07,174718.5
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,CLhT_Diesel,11.66,29938292.4,33428484.96,5.78,6.45,4.54,372312.24,415716.23,43403.99,3490192.56
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,CShT_Gas,11.66,3522.8,3933.48,0.0,0.0,0.73,7.0,7.82,0.82,410.69
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,CShT_Diesel,11.66,26798268.12,29922398.07,5.17,5.78,3.92,287752.58,321298.65,33546.07,3124129.95
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,RT_Diesel,9.44,219766.6,240510.81,0.04,0.05,4.66,2807.3,3072.29,264.99,20744.21
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,SUShT_Gas,9.44,5445500.34,5959512.16,1.05,1.15,0.17,2547.17,2787.6,240.43,514011.82
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,SUShT_Diesel,9.44,16998750.39,18603296.92,3.28,3.59,1.4,65102.34,71247.48,6145.14,1604546.53
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,RT_Gas,9.44,5986.24,6551.29,0.0,0.0,3.76,61.61,67.43,5.82,565.05
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,MH_Gas,9.44,583785.57,638890.27,0.11,0.12,2.14,3419.29,3742.04,322.75,55104.7
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,SULhT_Diesel,9.44,2407479.49,2634726.37,0.46,0.51,1.12,7386.59,8083.82,697.24,227246.87
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,MH_Diesel,9.44,320404.2,350647.81,0.06,0.07,5.14,4508.74,4934.33,425.59,30243.6
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,SULhT_Gas,9.44,715843.88,783413.84,0.14,0.15,0.13,254.29,278.29,24.0,67569.96
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,MH_Gas,6.95,402122.79,430073.03,0.1,0.11,2.1,2310.67,2471.28,160.61,27950.24
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,MH_Diesel,6.95,220700.61,236040.79,0.05,0.06,4.32,2609.25,2790.61,181.36,15340.18
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,SULhT_Diesel,6.95,7322338.99,7831290.74,1.82,1.95,0.78,15591.58,16675.3,1083.72,508951.75
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,RT_Gas,6.95,3982.46,4259.27,0.0,0.0,3.52,38.39,41.06,2.67,276.81
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,SUShT_Diesel,6.95,5251203.31,5616197.22,1.31,1.4,1.02,14714.82,15737.6,1022.78,364993.91
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,SUShT_Gas,6.95,1682207.74,1799132.48,0.42,0.45,0.17,800.69,856.34,55.65,116924.74
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,SULhT_Gas,6.95,2177236.23,2328568.78,0.54,0.58,0.13,766.97,820.28,53.31,151332.55
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,RT_Diesel,6.95,146204.15,156366.32,0.04,0.04,4.22,1689.94,1807.41,117.46,10162.17
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,LCT_Diesel,4.83,430622.09,451429.29,0.11,0.11,1.72,2023.84,2121.63,97.79,20807.2
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,LCT_Gas,4.83,5998122.94,6287945.84,1.49,1.57,0.43,7148.24,7493.63,345.4,289822.89
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,PT_Gas,4.83,57768416.9,60559725.08,14.39,15.09,0.37,58530.68,61358.82,2828.14,2791308.18
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,PT_Diesel,4.83,2462987.25,2581996.16,0.61,0.64,1.18,7973.55,8358.83,385.27,119008.91
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,MC_Gas,3.77,1345865.0,1396589.24,0.17,0.17,0.73,2698.86,2800.58,101.72,50724.24
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,PC_Gas,1.5,456504483.6,463357910.0,56.82,57.68,0.08,104875.64,106450.12,1574.48,6853426.4
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,PC_Diesel,1.5,3235811.67,3284390.38,0.4,0.41,0.08,678.76,688.95,10.19,48578.71
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,PT_Gas,-0.14,255452293.64,255091177.03,23.38,23.35,0.34,238641.68,238304.32,-337.35,-361116.61
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,LCT_Gas,-0.14,31712548.65,31667718.64,2.9,2.9,0.43,37711.65,37658.34,-53.31,-44830.01
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,PT_Diesel,-0.14,10891344.71,10875948.31,1.0,1.0,1.77,52811.18,52736.52,-74.66,-15396.4
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,LCT_Diesel,-0.14,2276732.94,2273514.47,0.21,0.21,2.59,16151.89,16129.06,-22.83,-3218.47
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,LCT_Gas,-0.52,14055437.63,13982622.73,2.71,2.7,0.43,16621.8,16535.69,-86.11,-72814.9
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,PT_Gas,-0.52,144687226.41,143937667.0,27.93,27.78,0.35,137847.82,137133.7,-714.13,-749559.42
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,PT_Diesel,-0.52,6168817.02,6136859.16,1.19,1.18,1.44,24313.64,24187.68,-125.96,-31957.87
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,LCT_Diesel,-0.52,1009079.35,1003851.76,0.19,0.19,2.1,5817.9,5787.76,-30.14,-5227.59
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,PC_Gas,-1.12,187553281.72,185444786.14,46.73,46.21,0.09,44147.22,43650.92,-496.31,-2108495.58
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,PC_Diesel,-1.12,1329421.99,1314476.47,0.33,0.33,0.08,285.8,282.59,-3.21,-14945.51
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,CShT_Diesel,-1.64,9818809.14,9658242.64,2.45,2.41,3.35,90025.79,88553.6,-1472.19,-160566.5
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,CShT_Gas,-1.64,1290.74,1269.64,0.0,0.0,0.8,2.82,2.77,-0.05,-21.11
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,CLhT_Diesel,-1.64,116528459.37,114622875.22,29.04,28.56,3.89,1240698.93,1220409.84,-20289.09,-1905584.15
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,PC_Gas,-2.14,728437284.92,712846487.4,66.68,65.25,0.08,163110.06,159619.0,-3491.06,-15590797.52
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,PC_Diesel,-2.14,5163335.63,5052824.38,0.47,0.46,0.07,1034.19,1012.05,-22.13,-110511.26
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,PC_Diesel,-3.13,1874722.84,1815960.29,0.36,0.35,0.07,381.51,369.55,-11.96,-58762.55
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,PC_Gas,-3.13,264483680.78,256193529.69,51.05,49.45,0.08,59440.44,57577.3,-1863.14,-8290151.09
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,MC_Gas,-3.73,3709825.86,3571602.36,0.34,0.33,0.52,5264.99,5068.82,-196.17,-138223.49
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,MC_Gas,-5.37,508796.37,481458.36,0.13,0.12,0.73,1015.25,960.7,-54.55,-27338.01
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,TBus_Diesel,-11.06,190647.25,169561.05,0.04,0.03,2.93,1531.65,1362.24,-169.41,-21086.2
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,SBus_Gas,-11.06,7372.13,6556.75,0.0,0.0,1.21,24.44,21.73,-2.7,-815.38
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,OBus_Diesel,-11.06,597525.87,531437.6,0.12,0.1,4.78,7823.9,6958.55,-865.35,-66088.27
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,3,SBus_Diesel,-11.06,398404.01,354339.25,0.08,0.07,2.48,2711.05,2411.2,-299.85,-44064.76
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,SBus_Diesel,-11.65,518886.19,458457.26,0.13,0.11,2.07,2947.2,2603.97,-343.23,-60428.93
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,SBus_Gas,-11.65,9601.55,8483.36,0.0,0.0,1.17,30.67,27.1,-3.57,-1118.19
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,TBus_Diesel,-11.65,283468.2,250455.8,0.07,0.06,2.43,1887.84,1667.99,-219.86,-33012.4
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,2,OBus_Diesel,-11.65,904775.01,799405.88,0.23,0.2,4.4,10916.61,9645.27,-1271.34,-105369.13
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,OBus_Diesel,-18.49,1065896.91,868864.45,0.13,0.11,4.37,12766.58,10406.66,-2359.92,-197032.45
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,SBus_Gas,-18.49,10177.63,8296.28,0.0,0.0,1.16,32.27,26.31,-5.97,-1881.35
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,TBus_Diesel,-18.49,420153.25,342487.37,0.05,0.04,2.42,2783.74,2269.16,-514.58,-77665.89
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,SBus_Diesel,-18.49,550018.55,448346.89,0.07,0.06,2.06,3103.75,2530.01,-573.73,-101671.66
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,CShT_Diesel,-20.48,57094930.34,45399612.01,7.11,5.65,3.34,521881.13,414979.07,-106902.07,-11695318.33
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,CLhT_Diesel,-20.48,98225802.07,78105241.17,12.23,9.72,3.88,1044251.45,830347.12,-213904.34,-20120560.9
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,4,CShT_Gas,-20.48,7505.48,5968.06,0.0,0.0,0.79,16.21,12.89,-3.32,-1537.42
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,SBus_Diesel,-52.91,1286011.05,605628.96,0.12,0.06,3.18,11188.54,5269.09,-5919.45,-680382.1
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,SBus_Gas,-52.91,23796.54,11206.65,0.0,0.0,1.31,85.13,40.09,-45.04,-12589.89
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,OBus_Diesel,-52.91,2432973.65,1145774.98,0.22,0.1,5.77,38470.43,18117.11,-20353.32,-1287198.67
NOX,McLennan,Waco,5.990090180500966,5.906079732692454,-0.0840104478085113,-1.4024905348167114,5,TBus_Diesel,-52.91,794697.22,374251.56,0.07,0.03,3.81,8303.32,3910.33,-4392.99,-420445.66
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,MH_Diesel,5.88,188130.5,199198.42,0.06,0.06,4.7,2421.13,2563.56,142.44,11067.92
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,MH_Gas,5.88,342779.12,362945.18,0.1,0.11,2.0,1877.52,1987.97,110.46,20166.07
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,SUShT_Diesel,5.88,9981090.57,10568288.95,2.97,3.15,1.12,30623.07,32424.66,1801.59,587198.38
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,SUShT_Gas,5.88,3197413.39,3385520.69,0.95,1.01,0.13,1171.88,1240.82,68.94,188107.3
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,RT_Gas,5.88,3514.91,3721.7,0.0,0.0,3.56,34.3,36.32,2.02,206.79
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,SULhT_Diesel,5.88,1413590.43,1496753.49,0.42,0.45,0.99,3820.11,4044.85,224.74,83163.06
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,SULhT_Gas,5.88,420319.29,445047.13,0.13,0.13,0.12,135.03,142.98,7.94,24727.84
NOX,Chambers,Beaumont,3.0314517312847937,2.9884285906604773,-0.04302314062431645,-1.4192256528551859,3,RT_Diesel,5.88,129039.5,136631.04,0.04,0.04,4.25,1501.04,1589.34,88.31,7591.53
